id_1,id_2,l_name,l_country,l_market cap,l_founded year,l_employees,l_industry,l_sector,l_ceo,l_revenue,l_stock,l_share price,l_city,l_address,l_website,r_name,r_country,r_market cap,r_founded year,r_employees,r_industry,r_sector,r_ceo,r_revenue,r_stock,r_share price,r_city,r_address,r_website,label
167206,101631,value line,usa,$0.49 b,,,,,,,,$52.00,,,,cross country healthcare,usa,$1.05 b,,,,,,,,$28.24,,,,0
169617,64883,"alexandria real estate equities, inc.",united states,,,,reitoffice,real estate,,,are,,,,,nrg energy,united states,,,,,,,$26.9 b,,,,,,0
151107,54724,l3harris technologies,usa,43.12 billion usd,2019.0,47000.0,,,chris kubasik,,,,,,,juul labs,usa,,2015,,cigarettes electronics,,not found,1500 million usd,,,,,,0
56656,17085,avient corporation,usa,,2000,,basic materials chemicals plastics plastic products,,not found,4818 million usd,,,,,,saratoga investment,usa,,,,,,,,,27,,,,0
100101,55786,eastern bankshares,usa,$3.15 b,,,,,,,,$17.84,,,,littelfuse,usa,,1927,,technology electronics electrical products consumer durables capital goods,,not found,2079 million usd,,,,,,0
167045,99673,luther burbank,usa,$0.57 b,,,,,,,,$11.27,,,,evercore,usa,$4.26 b,,,,,,,,$109.69,,,,0
155825,83503,adma biologics,usa,$0.76 b,,,,,,,,$3.46,,,,factset,usa,,,,,,,,,$421.36,,,,0
54915,8244,liberty property trust,usa,,not found,,real estate consumer services,,not found,not found,,,,,,seismic,usa,7693,,,,,,,,,,,,0
158638,15521,gladstone capital,usa,$0.36 b,,,,,,,,$10.26,,,,m/i homes,usa,,,,,,,,,50,,,,0
115887,99757,equitrans midstream,usa,$3.00 b,,,,,,,,$6.94,,,,ringcentral,usa,$4.01 b,,,,,,,,$41.84,,,,0
85810,19940,helen of troy,usa,,,,,,,,,$112.15,,,,halozyme therapeutics,usa,$7.80 b,,,,,,,,$57.74,,,,0
167643,101500,lordstown motors,usa,$0.29 b,,,,,,,,$1.30,,,,v2x,usa,$1.16 b,,,,,,,,$38.11,,,,0
101150,57213,upwork,usa,$1.53 b,,,,,,,,$11.67,,,,ryder system,usa,,1933,,industries real estate consumer services rent lease services,,not found,9662 million usd,,,,,,0
166420,113626,innovage,usa,$1.00 b,,,,,,,,$7.45,,,,hallador energy company,usa,$0.30 b,,,,,,,,$9.22,,,,0
153291,14447,trinet,usa,$4.47 b,,,,,,,,$73.70,,,,jackson financial,usa,,,,,,,,,36,,,,0
159379,63020,genco shipping & trading,usa,$0.70 b,,,,,,,,$16.71,,,,tenneco,usa,,not found,,consumer cyclical automobile automobile parts capital goods,,not found,18035 million usd,,,,,,0
165019,88249,werner enterprises,usa,$2.85 b,,,,,,,,$45.11,,,,petiq,usa,,,,,,,,,$11.07,,,,0
150846,11631,cigna corporation,usa,77.28 billion usd,1982.0,73800.0,,,david cordani,,,,,,,monster beverage,usa,,,,,,,,,102,,,,0
24736,21968,blackstone mortgage trust,usa,$3.98 b,,,,,,,,$23.33,,,,silvercrest asset management group,usa,$0.17 b,,,,,,,,$18.20,,,,0
120145,71877,"nippon steel trading americas, inc.",united states,,,,,,,,,,schaumburg,200 n martingale rd ste 801,,carnival corporation,united states,$21.45 b,,,,,,,,,,,,0
57805,15932,pattern energy group,usa,,not found,,utilities electric utilities renewable energy,,not found,not found,,,,,,connectone bancorp,usa,,,,,,,,,25,,,,0
56857,24813,john bean technologies corporation,usa,,2008,,industries technology machinery manufacturing manufacturing industry machinery,,not found,1868 million usd,,,,,,ryder,usa,$4.30 b,,,,,,,,$85.65,,,,0
115577,102961,ttec,usa,$2.36 b,,,,,,,,$49.99,,,,eastman kodak company,usa,$0.27 b,,,,,,,,$3.45,,,,0
58471,14530,1life healthcare inc,usa,,2007,,healthcare software and it healthcare technology and information,,not found,621 million usd,,,,,,blueprint medicines,usa,,,,,,,,,47,,,,0
60305,15458,continental building products,usa,,not found,,industries construction materials,,not found,not found,,,,,,enerpac tool group,usa,,,,,,,,,25,,,,0
157646,22482,maia biotechnology,usa,$46.3 m,,,,,,,,$4.23,,,,cs disco,usa,$0.39 b,,,,,,,,$6.69,,,,0
155634,97841,wec energy group,usa,$29.79 b,,,,,,,,$94.46,,,,southwest airlines,usa,$22.64 b,,,,,,,,$38.14,,,,0
61975,24866,colony credit real estate,usa,,not found,,real estate consumer services,,not found,not found,,,,,,calix,usa,$4.56 b,,,,,,,,$69.81,,,,0
163771,18282,murphy oil,usa,$6.54 b,,,,,,,,$42.12,,,,calithera biosciences,usa,,,,,,,,,4,,,,0
58779,17342,dycom industries,usa,,1969,,industries utilities construction engineering services,,not found,3130 million usd,,,,,,zomedica pharmaceuticals,usa,,,,,,,,,0,,,,0
171335,30226,banale,italy,,2014,10.0,,ecommerce,,2051370,,,,,,gda,italy,,2008,205.0,fashion,,,20745690,,,,,,0
25360,21600,plug power,usa,$7.97 b,,,,,,,,$13.68,,,,the glimpse group,usa,$56.69 m,,,,,,,,$4.17,,,,0
90242,71887,philip morris international inc.,united states,,,,,consumer staples,,,pm,,,,,alcoa,united states,$12.42 b,,,,,,,,,,,,0
157131,151337,catalyst pharmaceuticals,usa,$2.11 b,,,,,,,,$20.36,,,,okta,usa,30.59 billion usd,2009.0,5030.0,,,todd mckinnon,,,,,,,0
165263,87957,national health investors,usa,$2.43 b,,,,,,,,$56.14,,,,kezar life sciences,usa,,,,,,,,,$6.84,,,,0
154634,86900,firstenergy,usa,$24.32 b,,,,,,,,$42.54,,,,xponential fitness,usa,,,,,,,,,$24.58,,,,0
61143,58310,"shanghai topcare medical services co., ltd.",china,,not found,,basic materials mining,,not found,not found,,,,,,hisense home appliances group,china,,not found,,consumer cyclical home appliances kitchen appliances refrigerators air conditioners electrical products home furnishing,,not found,9832 million usd,,,,,,0
155966,154586,rci hospitality holdings,usa,$0.87 b,,,,,,,,$95.22,,,,ameren,usa,$22.86 b,,,,,,,,$88.46,,,,0
160082,57509,aucoffre.com,france,,2009,21.0,,financial services,,114037838,,,,,,societe fonciere lyonnaise sa,france,,1879,,real estate property investments commercial properties,,not found,192 million usd,,,,,,0
165685,24343,tg therapeutics,usa,$1.79 b,,,,,,,,$12.34,,,,ncino,usa,$2.71 b,,,,,,,,$24.47,,,,0
88356,18989,nouveau monde graphite,canada,,,,,,,,,$5.17,,,,fortis inc.,canada,us$23.43 billion,,9095.0,utilitiesregulated electric,utilities,mr. david gerard hutchens,,,,,,,0
170619,91165,cummins inc.,united states,$29.94 b,,,specialty industrial machinery,industrials,,,cmi,,,,,"avis budget group, inc.",united states,,,,,industrials,,,car,,,,,0
166051,152373,live oak bank,usa,$1.36 b,,,,,,,,$30.84,,,,j&j snack foods,usa,$2.92 b,,,,,,,,$152.21,,,,0
99924,4671,summit materials,usa,$3.56 b,,,,,,,,$30.66,,,,owens & minor,usa,2.813 billion usd,,,,,,,,,,,,0
148715,144435,carbon health,united states,,,,health,,,,,,san francisco,,,axonius,united states,,2017,,cybersecurity,,,,,,new york,,,0
152350,16386,blueprint medicines,usa,$2.87 b,,,,,,,,$48.00,,,,heska corporation,usa,,,,,,,,,62,,,,0
99679,24156,blackline,usa,$4.24 b,,,,,,,,$70.99,,,,trulieve cannabis,usa,$2.30 b,,,,,,,,$12.38,,,,0
103220,511,invivyd,usa,$0.18 b,,,,,,,,$1.73,,,,apollo global management,usa,14.080 billion usd,,,,,marc rowan,,,,,,,0
171068,117202,tsunami nutrition*,italy,,2017,17.0,,ecommerce,,6945000,,,,,,mecomer srl,italy,,,,,,,,,,san giuliano milanese,via del tecchione 46,,0
154569,100837,dte energy,usa,$22.57 b,,,,,,,,$116.53,,,,supernus pharmaceuticals,usa,$1.92 b,,,,,,,,$35.57,,,,0
157748,111216,retractable technologies,usa,$67.88 m,,,,,,,,$2.06,,,,zoom,usa,$21.72 b,,,,,,,,$74.31,,,,0
120331,18577,"blackrock financial management, inc.",united states,,,,,,,,,,new york,40 e 52nd st,,"the tjx companies, inc.",united states,$73.99 billion,1987,270000.0,apparel retail,consumer discretionary,mr. ernie l. herrman,us$38.937 billion 2018,,,,,,0
165417,110835,spirit airlines,usa,$2.18 b,,,,,,,,$20.08,,,,carrier,usa,$37.36 b,,,,,,,,$44.68,,,,0
164303,11694,driven brands,usa,$4.57 b,,,,,,,,$27.35,,,,aflac,usa,,,,,,,,,74,,,,0
54893,23857,targa resources,usa,,2005,,energy oil and gas utilities gas utilities,,not found,16949 million usd,,,,,,csw industrials,usa,$1.75 b,,,,,,,,$113.09,,,,0
167394,22024,c4 therapeutics,usa,$0.39 b,,,,,,,,$8.17,,,,nerdy,usa,$0.18 b,,,,,,,,$2.02,,,,0
157248,155917,exela technologies,usa,$10.13 m,,,,,,,,$0.08290,,,,quanex building products,usa,$0.82 b,,,,,,,,$24.88,,,,0
98518,63039,freddie mac,usa,$10.24 b,,,,,,,,$3.18,,,,origin bancorp,usa,,not found,,financial services banking services,,not found,261 million usd,,,,,,0
9474,1183,quick intelligent equipment,china,1.074 billion usd,,,,,,,,,,,,iflytek,china,17.879 billion usd,,,,,,,,,,,,0
166579,87140,westlake chemical partners,usa,$0.89 b,,,,,,,,$25.41,,,,perella weinberg partners,usa,,,,,,,,,$10.40,,,,0
102341,99235,genesco,usa,$0.55 b,,,,,,,,$44.33,,,,commercial metals company,usa,$5.73 b,,,,,,,,$48.85,,,,0
157247,13866,stryve foods,usa,$33.22 m,,,,,,,,$0.91,,,,msc industrial direct,usa,,,,,,,,,78,,,,0
57597,24201,six flags entertainment corporation,usa,,1961,,consumer cyclical consumer services entertainment leisure,,not found,1496 million usd,,,,,,first financial bank,usa,$2.37 b,,,,,,,,$25.08,,,,0
151528,112003,hubspot,usa,24.08 billion usd,2006.0,5895.0,,,yamini rangan,,,,,,,sterling check,usa,$1.47 b,,,,,,,,$15.15,,,,0
162809,17818,formula one group,usa,$16.17 b,,,,,,,,$70.09,,,,pixelworks,usa,,,,,,,,,2,,,,0
110447,62520,costco,usa,$218.88 b,,,,,,,,$494.53,,,,revance therapeutics,usa,,1999,,healthcare healthcare products biotechnology,,not found,77 million usd,,,,,,0
82853,21981,realty income,usa,,,,,,,,,$66.19,,,,whole earth brands,usa,$0.17 b,,,,,,,,$4.21,,,,0
148489,90405,lacework,united states,,,,cybersecurity,,,,,,san jose,,,snowflake inc.,united states,,,,,technology,,,snow,,,,,0
97544,85761,prudential financial,usa,$37.56 b,,,,,,,,$102.07,,,,treehouse foods,usa,,,,,,,,,$49.59,,,,0
83399,53781,pinterest,usa,,,,,,,,,$26.69,,,,l3harris technologies,usa,,2019,,industries electronics technology hardware and instruments communications equipment networking products solutions automation robotics marine systems space products technology machinery manufacturing capital goods manufacturing aerospace and defense,,chris kubasik,17814 million usd,,,,,,0
111210,56098,regions financial,usa,$21.64 b,,,,,,,,$23.16,,,,switch,usa,,not found,,technology software and it,,not found,592 million usd,,,,,,0
112774,3639,realnetworks,usa,$34.82 m,,,,,,,,$0.73,,,,msc industrial direct,usa,4.686 billion usd,,,,,,,,,,,,0
97291,89309,3m,usa,$69.69 b,,,,,,,,$126.09,,,,palatin technologies,usa,,,,,,,,,$3.82,,,,0
170054,90575,abbott laboratories,united states,$215.02 b,,,medical devices,healthcare,,,abt,,,,,"republic services, inc.",united states,,,,,industrials,,,rsg,,,,,0
155956,6975,par technology,usa,$0.86 b,,,,,,,,$31.64,,,,"n-able, inc.",usa,2.418 billion usd,,,,,,,,,,,,0
114859,17411,kayne anderson capital advisors,usa,$1.24 b,,,,,,,,$9.17,,,,assertio therapeutics,usa,,,,,,,,,4,,,,0
132133,689,jd.com,china,,1998,298717.0,retailing,,lei xu,$147.6b,,,,,,china citic bank corporation,china,31.393 billion usd,,,,,chang zhenming,,,,,,,0
156691,98543,paladin energy,australia,$1.61 b,,,,,,,,$0.54,,,,sonic healthcare,australia,$10.03 b,,,,,,,,$20.86,,,,0
20567,2373,sunstone hotel investors,usa,$2.15 b,,,,,,,,$10.23,,,,tallgrass energy lp,usa,2273,,,,,,,,,,,,0
114573,113240,bally's corporation,usa,$0.94 b,,,,,,,,$20.00,,,,bioatla,usa,$0.16 b,,,,,,,,$3.48,,,,0
98280,85227,first horizon national,usa,$13.10 b,,,,,,,,$24.42,,,,surgery partners,usa,,,,,,,,,$32.20,,,,0
164288,102457,workiva,usa,$4.61 b,,,,,,,,$87.89,,,,arcturus therapeutics,usa,$0.49 b,,,,,,,,$18.85,,,,0
62461,57167,sichuan jiuyuan yinhai software,china,,not found,,technology software and it,,not found,not found,,,,,,leyard optoelectronic,china,,not found,,technology electronics capital goods,,not found,1288 million usd,,,,,,0
152575,111821,omnicell,usa,$2.60 b,,,,,,,,$58.28,,,,tootsie roll industries,usa,$3.15 b,,,,,,,,$43.22,,,,0
85529,63208,cvr energy,usa,,,,,,,,,$31.92,,,,syndax pharmaceuticals,usa,,2005,,healthcare pharmaceutical healthcare products biotechnology,,not found,139 million usd,,,,,,0
90795,56287,tongwei co. ltd,china,,,,,consumer staples,,,600438,,,,,china lesso group holdings,china,,not found,,industries construction materials construction equipment building products and equipment,,not found,5032 million usd,,,,,,0
52295,26929,astrazeneca,uk,,,83100.0,,healthcare,pascal soriot,37417 million usd,,,,,,salary finance,uk,,2015,187.0,fintech,,,8593220,,,,,,0
155992,7222,westlake chemical partners,usa,$0.89 b,,,,,,,,$25.38,,,,northern oil and gas,usa,1.098 billion usd,,,,,,,,,,,,0
153062,8559,rlx technology,china,$4.10 b,,,,,,,,$2.66,,,,svg group,china,1.242 billion usd,,,,,,,,,,,,0
165234,22225,john wiley & sons,usa,$2.48 b,,,,,,,,$44.90,,,,908 devices,usa,$0.26 b,,,,,,,,$8.48,,,,0
170442,166857,"east money information co.,ltd.",china,$40.83 b,,,internet content information,communication services,,,300059,,,,,cmge technology group,china,$0.69 b,,,,,,,,$0.25,,,,0
118333,31039,b.i. (uk) limited,united kingdom,,,,,,,,,,banbury,14b wildmere road industrial estate,,technoworld,united kingdom,,1995,13.0,technology,,,36.84,,,,,,0
100592,22689,mdc holdings,usa,$2.33 b,,,,,,,,$32.70,,,,mercantile bank,usa,$0.52 b,,,,,,,,$32.96,,,,0
158134,115102,stratus properties,usa,$0.16 b,,,,,,,,$20.66,,,,two harbors investment,usa,$1.53 b,,,,,,,,$17.78,,,,0
112453,54135,polar power,usa,$23.05 m,,,,,,,,$1.78,,,,teradyne,usa,,1960,,technology semiconductors artificial intelligence,,tufano,3702 million usd,,,,,,0
166715,21453,origin materials,usa,$0.78 b,,,,,,,,$5.51,,,,alkaline water company,usa,$25.15 m,,,,,,,,$0.17,,,,0
162193,156335,iqvia,usa,$41.53 b,,,,,,,,$223.61,,,,huron consulting,usa,$1.42 b,,,,,,,,$71.59,,,,0
158387,116133,bcb bancorp,usa,$0.30 b,,,,,,,,$18.12,,,,umpqua holdings,usa,$3.63 b,,,,,,,,$16.76,,,,0
102022,14432,amalgamated financial,usa,$0.75 b,,,,,,,,$24.48,,,,crestwood equity partners,usa,,,,,,,,,28,,,,0
85746,1824,cvent,usa,,,,,,,,,$5.74,,,,vistra energy,usa,9.211 billion usd,,,,,,,,,,,,0
162863,7669,iron mountain,usa,$15.06 b,,,,,,,,$51.82,,,,nanostring technologies,usa,2.649 billion usd,,,,,,,,,,,,0
87311,87117,fulgent genetics,usa,,,,,,,,,$32.63,,,,innoviva,usa,,,,,,,,,$13.37,,,,0
156679,2470,udemy,usa,$1.58 b,,,,,,,,$11.22,,,,starwood property trust,usa,7.438 billion usd,,,,,,,,,,,,0
112229,10051,on24,usa,$0.42 b,,,,,,,,$8.89,,,,ryerson holding corporation,usa,0.891 billion usd,,,,,,,,,,,,0
21931,9147,rane holdings,india,$0.15 b,,,,,,,,$10.93,,,,suzlon energy,india,0.703 billion usd,,,,,,,,,,,,0
24944,23576,eagle materials,usa,$4.92 b,,,,,,,,$133.80,,,,first busey,usa,$1.35 b,,,,,,,,$24.55,,,,0
82966,3498,arista networks,usa,,,,,,,,,$115.00,,,,premier,usa,4.565 billion usd,,,,,,,,,,,,0
61320,12052,"dongguan aohai technology co., ltd.",china,,not found,,industries electrical products,,not found,not found,,,,,,smic,china,,,,,,,,,2,,,,0
85556,14032,mr. cooper group,usa,,,,,,,,,$44.56,,,,united community bank,usa,,,,,,,,,34,,,,0
102191,58284,eventbrite,usa,$0.64 b,,,,,,,,$6.53,,,,cnx resources corporation,usa,,1860,,energy oil and gas,,not found,2283 million usd,,,,,,0
119075,110207,"fm industries, inc.",united states,,,,,,,,,,fremont,221 warren ave,,royal caribbean cruises ltd.,united states,$20.81 b,1997,84900.0,travel services,consumer discretionary,mr. jason t. liberty,,rcl,,,,,0
159274,14898,quanterix,usa,$0.56 b,,,,,,,,$15.35,,,,evertec,usa,,,,,,,,,34,,,,0
165160,159857,myovant sciences,uk,$2.60 b,,,,,,,,$26.89,,,,telcoswitch group,uk,,2017,86.0,,telecoms,,7519236,,,,,,0
154344,7246,vedanta,india,$14.83 b,,,,,,,,$3.99,,,,asahi india glass,india,1.184 billion usd,,,,,,,,,,,,0
154474,8262,albertsons,usa,$11.27 b,,,,,,,,$21.05,,,,tresata,usa,7693,,,,,,,,,,,,0
25624,23492,cna financial,usa,$11.14 b,,,,,,,,$41.14,,,,tellurian,usa,$1.24 b,,,,,,,,$2.21,,,,0
166962,18060,tpg real estate finance trust,usa,$0.62 b,,,,,,,,$8.11,,,,golden minerals,usa,,,,,,,,,0,,,,0
102498,58186,bluegreen vacations,usa,$0.47 b,,,,,,,,$24.86,,,,extended stay america,usa,,not found,,consumer cyclical hotels real estate,,not found,not found,,,,,,0
167008,97131,scholar rock holding,usa,$0.59 b,,,,,,,,$11.58,,,,broadcom,usa,$232.65 b,,,,,,,,$574.44,,,,0
55342,14735,dick's sporting goods,usa,,1948,,consumer cyclical consumer services retail,,not found,12293 million usd,,,,,,privia health group,usa,,,,,,,,,22,,,,0
18003,15264,mega uranium,canada,,,,,,,,,0,,,,exchange income corporation,canada,,,,,,,,,39,,,,0
112911,25971,sellas life sciences,usa,$67.32 m,,,,,,,,$3.27,,,,dover,usa,$19.41 b,,,,,,,,$138.35,,,,0
153846,61416,choice hotels international,usa,$6.56 b,,,,,,,,$123.19,,,,docker,usa,,2010,,not found,,not found,not found,,,,,,0
152356,23487,werner enterprises,usa,$2.88 b,,,,,,,,$45.62,,,,techtarget,usa,$1.24 b,,,,,,,,$42.44,,,,0
58816,15059,"recursion pharmaceuticals, inc.",usa,,2013,,healthcare biotechnology,,not found,10 million usd,,,,,,ironwood pharmaceuticals,usa,,,,,,,,,13,,,,0
155823,101765,archer aviation,usa,$0.75 b,,,,,,,,$3.10,,,,titan machinery,usa,$0.92 b,,,,,,,,$40.94,,,,0
114773,87393,e. w. scripps company,usa,$1.14 b,,,,,,,,$13.77,,,,standard motor products (smp),usa,,,,,,,,,$37.43,,,,0
167791,5340,focus universal,usa,$0.25 b,,,,,,,,$5.78,,,,fortress transportation and infrastructure investors llc,usa,2.311 billion usd,,,,,,,,,,,,0
167236,53041,vertical aerospace,uk,$0.47 b,,,,,,,,$2.26,,,,genus,uk,,,,,healthcare,,676 million usd,,,,,,0
88275,13335,columbia care,usa,,,,,,,,,$0.78,,,,houlihan lokey,usa,,,,,,,,,90,,,,0
73089,11538,wolf & badger,uk,,2009,,,ecommerce,,11604670,,,,,,glaxosmithkline,uk,,,,,,,,,35,,,,0
159349,114809,mastek,india,$0.62 b,,,,,,,,$20.87,,,,vip industries,india,$1.20 b,,,,,,,,$8.48,,,,0
163697,9760,sensata technologies,usa,$6.86 b,,,,,,,,$44.85,,,,republic bancorp,usa,1.023 billion usd,,,,,,,,,,,,0
84957,18034,onemain financial,usa,,,,,,,,,$38.50,,,,allied esports,usa,,,,,,,,,1,,,,0
87469,7982,atn international,usa,,,,,,,,,$47.59,,,,greenbrier companies,usa,1.428 billion usd,,,,,,,,,,,,0
158026,22975,akebia therapeutics,usa,$0.13 b,,,,,,,,$0.75,,,,accel entertainment,usa,$0.73 b,,,,,,,,$8.44,,,,0
82547,3930,netflix,usa,,,,,,,,,$332.82,,,,goosehead insurance,usa,5.401 billion usd,,,,,,,,,,,,0
164544,472,kangwon land,south korea,$3.90 b,,,,,,,,$19.28,,,,lg chem,south korea,50.469 billion usd,,,,,shin hakcheol,,,,,,,0
100298,6106,texas capital bancshares,usa,$2.81 b,,,,,,,,$56.50,,,,seritage growth properties,usa,2.469 billion usd,,,,,,,,,,,,0
157872,23704,cytosorbents,usa,$0.10 b,,,,,,,,$2.30,,,,paragon 28,usa,$1.53 b,,,,,,,,$19.90,,,,0
159393,112443,universal health realty income trust,usa,$0.71 b,,,,,,,,$52.11,,,,soligenix,usa,$21.67 m,,,,,,,,$0.50,,,,0
115356,54131,masonite,usa,$1.91 b,,,,,,,,$86.10,,,,live nation entertainment,usa,,1996,,communication services consumer services entertainment,,maffei. greg,6268 million usd,,,,,,0
164490,162298,balchem,usa,$4.04 b,,,,,,,,$125.72,,,,pacific gas and electric,usa,$33.22 b,,,,,,,,$15.65,,,,0
163964,15922,murphy usa,usa,$5.73 b,,,,,,,,$253.98,,,,new york mortgage trust,usa,,,,,,,,,3,,,,0
88236,21745,loop media,usa,,,,,,,,,$6.00,,,,advent technologies,usa,$0.10 b,,,,,,,,$1.95,,,,0
156539,21981,guess,usa,$1.24 b,,,,,,,,$22.83,,,,whole earth brands,usa,$0.17 b,,,,,,,,$4.21,,,,0
117473,90392,disney incorporated,united states,,,,,,,,,,burbank,500 s buena vista st,,illinois tool works inc.,united states,,,,,industrials,,,itw,,,,,0
24498,2589,pjt partners,usa,$3.07 b,,,,,,,,$77.77,,,,boyd gaming corporation,usa,6.887 billion usd,,,,,,,,,,,,0
114453,103181,edelweiss financial services,india,$0.82 b,,,,,,,,$0.88,,,,mps limited,india,$0.20 b,,,,,,,,$11.77,,,,0
165477,103719,aerovironment,usa,$2.08 b,,,,,,,,$82.91,,,,bird global,usa,$60.85 m,,,,,,,,$0.21,,,,0
159074,15908,genius brands,usa,$0.20 b,,,,,,,,$0.66,,,,iovance biotherapeutics,usa,,,,,,,,,6,,,,0
165835,151160,billtrust (btrs),usa,$1.59 b,,,,,,,,$9.49,,,,kinder morgan,usa,39.16 billion usd,1997.0,10529.0,,,steven j. kean,,,,,,,0
155326,7621,biogen,usa,$41.87 b,,,,,,,,$290.78,,,,1-800-flowers.com,usa,2.067 billion usd,,,,,,,,,,,,0
98432,16988,albertsons,usa,$11.14 b,,,,,,,,$20.82,,,,southern first bancshares,usa,,,,,,,,,45,,,,0
87388,15039,point biopharma,usa,,,,,,,,,$7.81,,,,brigham minerals,usa,,,,,,,,,33,,,,0
103558,102056,barnes & noble education,usa,$97.3 m,,,,,,,,$1.85,,,,hanger,usa,$0.73 b,,,,,,,,$18.72,,,,0
83014,5011,brown forman,usa,,,,,,,,,$67.25,,,,werner enterprises,usa,3.204 billion usd,,,,,,,,,,,,0
110547,22484,intuitive surgical,usa,$96.20 b,,,,,,,,$272.25,,,,capstar financial,usa,$0.39 b,,,,,,,,$18.10,,,,0
144642,120625,howden group holdings,united kingdom,,1994,,other,,,,,,london,,,go daddy europe limited,united kingdom,,,,,,,,,,hayes,5th floor the shipping building the old vinyl factory,,0
26916,5815,inglewood,japan,,2005,140.0,ecommerce,,,102.55,,,,,,pigeon corporation,japan,3.484 billion usd,,,,,,,,,,,,0
167817,155181,the container store,usa,$0.24 b,,,,,,,,$4.86,,,,cardinal health,usa,$20.05 b,,,,,,,,$76.49,,,,0
111983,53305,virtus investment partners,usa,$1.57 b,,,,,,,,$217.99,,,,pfizer,usa,,1849,,healthcare pharmaceutical healthcare products biotechnology technology,,albert bourla,81288 million usd,,,,,,0
157386,14351,humanigen,usa,$20.23 m,,,,,,,,$0.17,,,,esab,usa,,,,,,,,,52,,,,0
164394,89337,parsons,usa,$4.33 b,,,,,,,,$41.93,,,,aptinyx,usa,,,,,,,,,$0.51,,,,0
100452,658,fluence energy,usa,$2.54 b,,,,,,,,$22.10,,,,tyson foods,usa,28.646 billion usd,,,,,john h tyson,,,,,,,0
97475,63113,the travelers companies,usa,$43.73 b,,,,,,,,$186.64,,,,national research corporation,usa,,not found,,healthcare biotechnology technology healthcare products health care diagnostics,,not found,147 million usd,,,,,,0
157868,23298,pedevco,usa,$96.94 m,,,,,,,,$1.13,,,,azz,usa,$1.03 b,,,,,,,,$41.49,,,,0
162280,116063,electronic arts,usa,$34.78 b,,,,,,,,$125.99,,,,kemper,usa,$3.42 b,,,,,,,,$53.64,,,,0
155849,155445,the vita coco company,usa,$0.77 b,,,,,,,,$13.78,,,,markel,usa,$18.93 b,,,,,,,,$1408,,,,0
154061,25122,pure storage,usa,$8.29 b,,,,,,,,$27.43,,,,allegro microsystems,usa,$6.08 b,,,,,,,,$31.80,,,,0
157431,3345,vislink technologies,usa,$27.49 m,,,,,,,,$0.58,,,,tripactions,usa,3190,,,,,,,,,,,,0
161776,58705,alphabet (google),usa,$1.278 t,,,,,,,,$99.28,,,,stepan company,usa,,1932,,basic materials fmcg consumer non durables chemicals,,not found,2345 million usd,,,,,,0
61570,6540,golden entertainment,usa,,2015,,consumer cyclical resorts casinos entertainment consumer services,,not found,1096 million usd,,,,,,great western bancorp,usa,1.706 billion usd,,,,,,,,,,,,0
154494,85752,equitable holdings,usa,$11.44 b,,,,,,,,$30.92,,,,easterly government properties,usa,,,,,,,,,$15.81,,,,0
72102,7001,bank of chongqing,china,$2.04 b,,,,,,,,,,,,eastern communications,china,1.819 billion usd,,,,,,,,,,,,0
158288,150813,phathom pharmaceuticals,usa,$0.38 b,,,,,,,,$9.16,,,,moderna,usa,86.71 billion usd,2010.0,1800.0,,,stephane bancel,,,,,,,0
101593,13392,cowen,usa,$1.08 b,,,,,,,,$38.65,,,,polaris,usa,,,,,,,,,103,,,,0
149247,18669,swiftly,united states,,,,mobile telecommunications,,,,,,seattle,,,the bank of new york mellon corporation,united states,$40.83 billion,july 1 2007,49100.0,asset management,financials,mr. thomas p. gibbons,us$15.9 billion 2021,,,,,,0
101118,89413,talos energy,usa,$1.57 b,,,,,,,,$19.05,,,,avaya holdings,usa,,,,,,,,,$0.28,,,,0
166672,57225,smart global holdings,usa,$0.81 b,,,,,,,,$16.65,,,,spectrum brands holdings,usa,,1906,,consumer defensive home improvement home furnishing home appliances personal care products consumer goods fmcg,,not found,2998 million usd,,,,,,0
154243,150918,first horizon national,usa,$13.21 b,,,,,,,,$24.62,,,,northrop grumman corporation,usa,63.00 billion usd,1994.0,88000.0,,,kathy warden,,,,,,,0
156298,113411,ladder capital,usa,$1.39 b,,,,,,,,$11.01,,,,1stdibs.com,usa,$0.22 b,,,,,,,,$5.75,,,,0
110404,96476,stryker corporation,united states,$101.41 b,1941,46000.0,medical devices,healthcare,mr. kevin a. lobo,,syk,,,,,"l3harris technologies, inc.",united states,$51.51 b,,,aerospace defense,industrials,,,lhx,,,,,0
156499,86268,everbridge,usa,$1.19 b,,,,,,,,$30.00,,,,green plains,usa,,,,,,,,,$32.53,,,,0
167662,13477,investors title company,usa,$0.29 b,,,,,,,,$153.48,,,,spirit realty capital,usa,,,,,,,,,40,,,,0
85310,22937,affirm,usa,,,,,,,,,$12.88,,,,united fire group,usa,$0.71 b,,,,,,,,$28.40,,,,0
100132,60632,alk-abello,denmark,$3.09 b,,,,,,,,$14.39,,,,drilling company of 1972 a/s,denmark,,not found,,energy oil and gas,,not found,1267 million usd,,,,,,0
55041,22012,repligen corporation,usa,,1981,,healthcare biotechnology technology healthcare products medical equipment,,not found,670 million usd,,,,,,penns woods bancorp,usa,$0.18 b,,,,,,,,$26.40,,,,0
163604,25395,dish network,usa,$7.37 b,,,,,,,,$13.90,,,,alcoa,usa,$8.24 b,,,,,,,,$46.60,,,,0
