id_1,id_2,l_name,l_country,l_market cap,l_founded year,l_employees,l_industry,l_sector,l_ceo,l_revenue,l_stock,l_share price,l_city,l_address,l_website,r_name,r_country,r_market cap,r_founded year,r_employees,r_industry,r_sector,r_ceo,r_revenue,r_stock,r_share price,r_city,r_address,r_website,label
65997,32741,saudi british bank,,,1978.0,,banking,,,$2.4b,,,,,,saudi british bank,,,,5288,,,tony cripps,,,,,,httpswww.sabb.com,1
122866,55167,taiwan cement,,,,10651,,,,,,,,,,taiwan cement,taiwan,,1946,,basic materials cement construction materials,,not found,3670 million usd,,,,,,1
152705,52846,proximus,belgium,$3.19 b,,,,,,,,$9.72,,,,proximus,belgium,,,11423,,communication services,,6107 million usd,,,,,,1
54298,42617,tianqi lithium corporation,china,,not found,,basic materials chemicals,,not found,1115 million usd,,,,,,tianqi lithium corporation,,,,,,,,,,,,,httpswww.tianqilithium.com,1
114373,93623,livechat software,poland,$0.77 b,,,,,,,,$30.09,,,,livechat software,,,2002,,technology,software,,,,,,,,1
173299,46934,china south publishing & media group co. ltd,,cn¥17.05 billion,,not found,,,not found,,,,,,,china south publishing & media group co. ltd,,,,,,,,,,,,,httpen.zncmjt.com,1
179070,107218,greenyard nv,,€400.1 million,,9000,,,mr. hein deprez,,,,,,,greenyard nv,,$383.1m,,8455,consumer packaged goods,,,$5.2b,,,,strijbroek 10 sintkatelijnewaver 2860,www.greenyard.group,1
152049,31663,qualcomm,,,july 1985 37 years ago 198507,,telecoms equipments semiconductors,,,,,,,,,qualcomm,,,,45000,,,cristiano r. aman,,,,,,httpswww.qualcomm.com,1
127531,105724,wacker neuson se,,,,,,,,,,,,,,wacker neuson se,,$1.4b,,6329,industrial goods and machinery,,,$2.2b,,,,preussenstrasse 41 muenchen 80809,wackerneusongroup.com,1
165093,94396,alpha metallurgical resources,usa,$2.71 b,,,,,,,,$170.53,,,,alpha metallurgical resources,,$2.49 b,,3.56,,,,$4.10 b,,$156.72,,,,1
92226,64472,fresenius,,,1912,,health care,health care providers,,,,,,,,fresenius,germany,,,,,,,$44.26 b,,,,,,1
128790,49407,griffon corporation,,,,6700,,,,,,,,,,griffon corporation,,,,6700,,,,,,,,,httpwww.griffon.com,1
74138,64614,vodafone,,,,,,,,,,,,,,vodafone,united kingdom,,,,,,,$53.63 b,,,,,,1
157156,115483,prestige group,india,$2.17 b,,,,,,,,$5.44,,,,prestige group,india,$2.18 b,,,,,,,,$5.45,,,,1
149756,70981,applied materials,,$121.12 billion,november 10 1967,28500,,,mr. gary e. dickerson,,,,,,,applied materials,united states,$99.65 b,,,,,,,,,,,,1
20241,13918,hancock whitney,usa,$4.49 b,,,,,,,,$52.44,,,,hancock whitney,usa,,,,,,,,,49,,,,1
150267,67270,china everbright bank company ltd,,cn¥166.26 billion,,46989,,,,,,,,,,china everbright bank company ltd,,,,employees 46989,,,,,,,,,,1
150652,110444,l'oreal,france,249.14 billion usd,1909.0,85392,,,jean paul agon,,,,,,,l'oreal,france,$204.92 b,,,,,,,,$379.90,,,,1
167664,17109,dbv technologies,france,$0.29 b,,,,,,,,$1.46,,,,dbv technologies,france,,,,,,,,,2,,,,1
165488,23912,coface,france,$2.06 b,,,,,,,,$13.60,,,,coface,france,$1.83 b,,,,,,,,$12.30,,,,1
129849,95264,archrock,,,,1100,,,,,,,,,,archrock,,$1.48 b,,1.1,,,,$0.82 b,,$9.53,,,,1
150694,41677,union pacific corporation,usa,163.79 billion usd,1862.0,32124,,,lance m. fritz,,,,,,,union pacific corporation,,,,32124,,,lance m. fritz,,,,,,httpswww.up.com,1
32162,26200,old dominion freight line,,,,23663,,,greg c. gantt,,,,,,httpswww.odfl.com,old dominion freight line,usa,$31.66 b,,,,,,,,$286.65,,,,1
73786,64260,sumitomo mitsui financial,,,,,,,,,,,,,,sumitomo mitsui financial,japan,,,,,,,$35.5 b,,,,,,1
187206,90913,vulcan materials company,,$24.08 billion,,11912,,,mr. james thomas hill,,,,,,,vulcan materials company,united states,,,,,basic materials,,,vmc,,,,,1
171519,67981,simwert,germany,,2011,21,,telecoms,,26386701,,,,,,simwert,germany,,2011,,,telecoms,,,,,,,,1
171977,73626,sian wholesale ltd,uk,,2003,50,,transport,,74719260,,,,,,sian wholesale ltd,uk,,2003,,,transport,,74719260,,,,,,1
114642,101694,innovage,usa,$1.00 b,,,,,,,,$7.45,,,,innovage,usa,$0.98 b,,,,,,,,$7.28,,,,1
163473,12987,ugi corporation,usa,$8.25 b,,,,,,,,$39.41,,,,ugi corporation,usa,,,,,,,,,39,,,,1
106745,74559,intertek group plc,,$8.7b,,44063,business and consumer services,,,$3.8b,,,,33 cavendish square london w1g0ps,www.intertek.com,intertek group plc,united kingdom,,,,consulting services,industrials,,,,,,,,1
114222,102210,kelly services,usa,$0.65 b,,,,,,,,$17.22,,,,kelly services,usa,$0.63 b,,,,,,,,$16.76,,,,1
170146,66709,nippon telegraph & telephone corp,japan,$103.75 b,,,telecom services,communication services,,,9432,,,,,nippon telegraph & telephone corp,,,,employees 324667,,,ceo mr. jun sawada,,,,,,,1
148501,61380,razorpay,india,,,,fintech,,,,,,bengaluru,,,razorpay,india,,2013,,digital payment solution services software and it technology,,harshil mathur,not found,,,,,,1
167200,16693,synlait milk,new zealand,$0.49 b,,,,,,,,$2.25,,,,synlait milk,new zealand,,,,,,,,,2,,,,1
155687,150649,broadcom,usa,$245.29 b,,,,,,,,$586.98,,,,broadcom,usa,255.63 billion usd,1991.0,20000,,,hock e. tan,,,,,,,1
162010,65615,cme group,usa,$62.97 b,,,,,,,,$175.06,,,,cme group,,,1898.0,,diversified financials,,,$4.7b,,,,,,1
152235,144755,apple,usa,$2.194 t,,,,,,,,$137.98,,,,apple,,,,,,,,,,,,,,1
111163,828,delta air lines,usa,$22.89 b,,,,,,,,$35.71,,,,delta air lines,usa,25.878 billion usd,,,,,francis s. blake,,,,,,,1
133022,6774,china overseas grand oceans group,hong kong,,1955,3505,construction,,lin yang,$8.4b,,,,,,china overseas grand oceans group,hong kong,2.296 billion usd,,,,,,,,,,,,1
132752,111297,grupo bimbo,mexico,,1945,137542,food drink tobacco,,daniel javier servitje montull,$17.2b,,,,,,grupo bimbo,mexico,$18.96 b,,,,,,,,$4.28,,,,1
122763,1779,icici prudential life insurance company,,,,14099,,,,,,,,,,icici prudential life insurance company,india,13.254 billion usd,,,,,,,,,,,,1
56844,35158,enstar group,bermuda,,2001,,financial services insurance,,not found,654 million usd,,,,,,enstar group,,,,1189,,,,,,,,,httpswww.enstargroup.com,1
119640,117003,bridgepoint advisers holdings,united kingdom,,,,,,,,,,london,5 marble arch,,bridgepoint advisers holdings,united kingdom,,,,,,,,,,london,5 marble arch,,1
51093,41083,advantage oil & gas,,,,,,,,,,,,,httpswww.advantageog.com,advantage oil & gas,,,,,,,,,,,,,httpswww.advantageog.com,1
65321,64324,micron technology,,,1978.0,,semiconductors electronics electrical engineering technology hardware equipment,,,$31.2b,,,,,,micron technology,united states,,,,,,,$31.17 b,,,,,,1
71847,66317,bank of changsha,china,$4.83 b,,,,,,,,,,,,bank of changsha,,,1997.0,,banking,,,$5.7b,,,,,,1
95356,20669,nevro,,$1.27 b,,945.0,,,,$0.39 b,,$36.06,,,,nevro,usa,$1.48 b,,,,,,,,$41.84,,,,1
130494,87039,dundee precious metals,,,,2159,,,,,,,,,,dundee precious metals,canada,,,,,,,,,$5.68,,,,1
130907,51530,hokuetsu corporation,,,,,,,,,,,,,,hokuetsu corporation,,,,,,,,,,,,,httpwww.hokuetsucorp.comen,1
125069,45688,kemper corporation,,,,10300,,,,,,,,,,kemper corporation,,,,10300,,,,,,,,,httpswww.kemper.com,1
155095,33659,dick's sporting goods,usa,$10.61 b,,,,,,,,$127.25,,,,dick's sporting goods,,,,50800,,,,,,,,,httpswww.dickssportinggoods.com,1
106669,60142,vicat sa,,$1.2b,,9639,construction,,,$3.7b,,,,4 rue aristide berges les trois vallons lisledabeau paris 38080,www.vicat.fr,vicat sa,france,,1863,,basic materials cement construction materials,,not found,3121 million usd,,,,,,1
58997,5721,portola pharmaceuticals,usa,,not found,,healthcare pharmaceutical healthcare products biotechnology,,not found,not found,,,,,,portola pharmaceuticals,usa,5432,,,,,,,,,,,,1
87385,22916,office properties income trust,usa,,,,,,,,,$17.01,,,,office properties income trust,usa,$0.69 b,,,,,,,,$14.23,,,,1
127874,48493,blackrock enhanced equity dividend trust,,,,,,,,,,,,,,blackrock enhanced equity dividend trust,,,,,,,,,,,,,httpswww.blackrock.com,1
55114,43428,beijing tongrentang co. ltd,china,,1997,,healthcare pharmaceutical,,not found,2292 million usd,,,,,,beijing tongrentang co. ltd,,,,6152,,,,,,,,,httpwww.tongrentanggf.com,1
71283,34559,koc holding,turkey,$6.79 b,,,,,,,,,,,,koc holding,,,,100641,,,,,,,,,httpswww.koc.com.trenus,1
165227,94389,viavi solutions,usa,$2.49 b,,,,,,,,$11.04,,,,viavi solutions,,$2.54 b,,3.6,,,,$1.27 b,,$11.24,,,,1
87664,22827,chatham lodging trust,usa,,,,,,,,,$12.71,,,,chatham lodging trust,usa,$0.61 b,,,,,,,,$12.68,,,,1
102321,87248,exscientia,uk,$0.56 b,,,,,,,,$4.62,,,,exscientia,uk,,,,,,,,,$7.05,,,,1
164628,3747,brighthouse financial,usa,$3.66 b,,,,,,,,$53.03,,,,brighthouse financial,usa,4.069 billion usd,,,,,,,,,,,,1
151600,42589,aviva,uk,22.11 billion usd,2000.0,31700,,,amanda blanc,,,,,,,aviva,,,,31700,,,amanda blanc,,,,,,httpswww.aviva.com,1
157561,21200,great panther mining,canada,$8.8 m,,,,,,,,$0.19,,,,great panther mining,canada,$8.8 m,,,,,,,,$0.19,,,,1
95500,16583,netgear,,$0.59 b,,771.0,,,,$0.93 b,,$20.46,,,,netgear,usa,,,,,,,,,19,,,,1
110892,66570,fortinet,usa,$41.88 b,,,,,,,,$53.61,,,,fortinet,,,2000.0,,technology hardware equipment,,,$3.3b,,,,,,1
110500,64175,cvs health,usa,$134.78 b,,,,,,,,$102.58,,,,cvs health,united states,,,,,,,$291.98 b,,,,,,1
100902,86305,aj bell,uk,$1.82 b,,,,,,,,$4.44,,,,aj bell,uk,,,,,,,,,$4.57,,,,1
65682,26441,aon,,,1982.0,,insurance,,,$12.2b,,,,,,aon,uk,$62.91 b,,,,,,,,$304.14,,,,1
37856,20232,indian bank,,,,43011,,,,,,,,,httpswww.indianbank.in,indian bank,india,$4.46 b,,,,,,,,$3.58,,,,1
57214,15238,exp world holdings,usa,,2008,,real estate business services,,not found,3771 million usd,,,,,,exp world holdings,usa,,,,,,,,,11,,,,1
158838,87963,olympic steel,usa,$0.45 b,,,,,,,,$41.02,,,,olympic steel,usa,,,,,,,,,$41.44,,,,1
170832,18958,"huntington bancshares, inc.",united states,$22.26 b,,,banks,financials,,,hu3,,,,,"huntington bancshares, inc.",united states,us$22.26 billion,,18442,banks,financials,mr. stephen d. steinour,,,,,,,1
130392,51005,"wuxi dk electronic materials co.,ltd.",,,,,,,,,,,,,,"wuxi dk electronic materials co.,ltd.",,,,,,,,,,,,,httpwww.dkem.cn,1
82696,53561,nongfu spring,china,,,,,,,,,$5.76,,,,nongfu spring,china,,1996,,beverages nonalcoholic beverages,,zhong shanshan,4321 million usd,,,,,,1
99622,13915,mainfreight,new zealand,$4.39 b,,,,,,,,$43.60,,,,mainfreight,new zealand,,,,,,,,,41,,,,1
187559,54773,masimo corporation,,$8.01 billion,,2200,,,mr. joseph e. kiani,,,,,,,masimo corporation,usa,,1989,,healthcare biotechnology medical equipment technology healthcare products,,joe kiani,1239 million usd,,,,,,1
154368,66285,penske automotive,usa,$8.41 b,,,,,,,,$118.07,,,,penske automotive,,,1992.0,,retail and wholesale,,,$25.6b,,,,,,1
62633,15660,jindal stainless (hisar),india,,not found,,basic materials mining iron and steel metals,,not found,1879 million usd,,,,,,jindal stainless (hisar),india,,,,,,,,,5,,,,1
115598,14766,gestamp automocion,spain,$2.39 b,,,,,,,,$4.16,,,,gestamp automocion,spain,,,,,,,,,4,,,,1
129509,8525,"hunan sokan new materials co., ltd.",,,,,,,,,,,,,,"hunan sokan new materials co., ltd.",china,1.188 billion usd,,,,,,,,,,,,1
111330,74489,cms energy,usa,$17.56 b,,,,,,,,$60.52,,,,cms energy,,,,,,,,,,,,,,1
152499,36526,mr. cooper group,usa,$3.15 b,,,,,,,,$44.66,,,,mr. cooper group,,,,8200,,,,,,,,,httpsmrcoopergroup.com,1
163429,33503,unibail-rodamco-westfield,france,$8.55 b,,,,,,,,$60.53,,,,unibail-rodamco-westfield,,,,3495,,,,,,,,,httpswww.urw.com,1
136612,19572,air liquide,,,1902 121 yrs old,,chemicals,,,,,,,,,air liquide,france,$75.98 b,,,,,,,,$144.75,,,,1
90194,70272,alibaba group holding limited,china,,,,,consumer discretionary,,,9988,,,,,alibaba group holding limited,,,hangzhou zhejiang,254941 5 31 march 2022,technology company,,,us$134.567 billion 2022,,,,,,1
96149,19351,pioneer natural resources company,united states,$62.19 b,,,oil gas ep,energy,,,pxd,,,,,pioneer natural resources company,united states,$62.19 billion,1997,1932,oil gas ep,energy,mr. scott douglas sheffield,$6.685 billion 2020,,,,,,1
163652,35571,canara bank,india,$7.12 b,,,,,,,,$3.93,,,,canara bank,,,,90002,,,,,,,,,httpswww.canarabank.in,1
121333,110660,verbund ag,,,,2980,,,michael strugl,,,,,,,verbund ag,,$62.70 b,,,,,,,,$90.04,,,,1
177736,1801,rational ag,,€7.12 billion,,2216,,,dr. peter stadelmann,,,,,,,rational ag,germany,12.572 billion usd,,,,,,,,,,,,1
73072,67885,joannes distribution sas,france,,2011,,,retail,,7064900,,,,,,joannes distribution sas,france,,2011,,,retail,,,,,,,,1
34226,20018,mastec,,,,25000,,,,,,,,,httpwww.mastec.com,mastec,usa,$6.79 b,,,,,,,,$86.85,,,,1
149652,73685,walmart,,$429.05 billion,july 2 1962,2300000,,,mr. c. douglas mcmillon,,,,,,,walmart,,,,,,,,,,,,,,1
85367,14393,dada nexus,china,,,,,,,,,$14.00,,,,dada nexus,china,,,,,,,,,12,,,,1
169130,19436,transurban group,australia,,,,infrastructure operations,industrials,,,tcl,,,,,transurban group,australia,us$110.79 billion,14 march 1996 melbourne,672,infrastructure operations,industrials,mr. scott charlton m.b.a. bsci beng elec mba member of fei fta,,,,,,,1
94864,94863,international seaways,,$1.86 b,,2.061,,,,$0.62 b,,$37.97,,,,international seaways,,$1.86 b,,2.061,,,,$0.62 b,,$37.97,,,,1
163536,72100,olin,usa,$7.72 b,,,,,,,,$56.39,,,,olin,united states,$8.46 b,,,,,,,,,,,,1
94662,51294,shoe carnival,,$0.69 b,,2.6,,,,$1.28 b,,$25.73,,,,shoe carnival,,,,5800,,,,,,,,,httpswww.shoecarnival.com,1
59613,58682,auction technology group plc,uk,,1971,,technology software and it,,not found,not found,,,,,,auction technology group plc,uk,,not found,,technology consumer services internet or mobile app based business ecommerce,,not found,not found,,,,,,1
158152,103241,oriental aromatics,india,$0.17 b,,,,,,,,$5.11,,,,oriental aromatics,india,$0.18 b,,,,,,,,$5.41,,,,1
146128,101635,mediaset espana comunicacion,,,1989,,consumer services,broadcasting entertainment,,,,,,,,mediaset espana comunicacion,spain,$1.05 b,,,,,,,,$3.35,,,,1
39359,23361,kforce,,,,2000,,,,,,,,,httpswww.kforce.com,kforce,usa,$1.10 b,,,,,,,,$53.47,,,,1
41793,11544,moderna,,,,1800,,,stephane bancel,,,,,,httpswww.modernatx.com,moderna,usa,,,,,,,,,180,,,,1
154345,146509,philips,netherlands,$14.82 b,,,,,,,,$16.75,,,,philips,,,1891,,consumer goods,consumer electronics,,,,,,,,1
166430,114632,amerisafe,usa,$0.99 b,,,,,,,,$52.13,,,,amerisafe,usa,$0.99 b,,,,,,,,$52.13,,,,1
159927,29277,maucher consult,germany,,2016,15.0,,construction,,1952000,,,,,,maucher consult,germany,,2016,15,construction,,,1952000,,,,,,1
63709,42466,canon,,,,,,,,,,,,,,canon,,,,25377,,,fujio mitarai,,,,,,httpsglobal.canon,1
99663,92256,hochtief,germany,$4.27 b,,,,,,,,$56.88,,,,hochtief,,,1874,,industrials,heavy construction,,,,,,,,1
166578,114515,heritage-crystal clean,usa,$0.89 b,,,,,,,,$37.06,,,,heritage-crystal clean,usa,$0.89 b,,,,,,,,$37.06,,,,1
161841,66648,philip morris,usa,$157.84 b,,,,,,,,$101.82,,,,philip morris,,,founded 2008,employees 69600,,,ceo mr. jacek olczak,,,,,,,1
100941,40253,peyto exploration & development,canada,$1.78 b,,,,,,,,$10.35,,,,peyto exploration & development,,,,,,,,,,,,,httpwww.peyto.com,1
86479,23802,montauk renewables,usa,,,,,,,,,$11.54,,,,montauk renewables,usa,$1.64 b,,,,,,,,$11.47,,,,1
111479,65738,stanley black & decker,usa,$11.87 b,,,,,,,,$80.27,,,,stanley black & decker,,,1843.0,,semiconductors electronics electrical engineering technology hardware equipment,,,$16.8b,,,,,,1
54297,32615,fox corporation,usa,,2019,,communication services media television services broadcasting consumer services advertising,,lachlan murdoch,13974 million usd,,,,,,fox corporation,,,,9000,,,lachlan murdoch,,,,,,httpswww.foxcorporation.com,1
183940,53382,medtronic,,$151.06 billion,,90000,,,mr. geoffrey straub martha,,,,,,,medtronic,ireland,,1949,,healthcare medical equipment biotechnology electronics healthcare products healthcare service technology,,geoff martha,31677 million usd,,,,,,1
162695,25877,hong kong and china gas,hong kong,$18.35 b,,,,,,,,$0.98,,,,hong kong and china gas,hong kong,$16.70 b,,,,,,,,$0.88,,,,1
166999,102136,rackspace technology,usa,$0.60 b,,,,,,,,$2.85,,,,rackspace technology,usa,$0.67 b,,,,,,,,$3.20,,,,1
185460,149663,alphabet,,$1.825 trillion,,156500,,,mr. sundar pichai,,,,,,,alphabet,,$1.825 trillion,october 2 2015,156500,,,mr. sundar pichai,,,,,,,1
84381,4223,union bank of india,india,,,,,,,,,$1.02,,,,union bank of india,india,3.171 billion usd,,,,,,,,,,,,1
165248,111890,inficon,switzerland,$2.46 b,,,,,,,,$1008,,,,inficon,switzerland,$2.46 b,,,,,,,,$1008,,,,1
162050,144832,heineken,netherlands,$56.73 b,,,,,,,,$98.57,,,,heineken,,,,,,,,,,,,,,1
165063,100275,skf india,india,$2.77 b,,,,,,,,$56.16,,,,skf india,india,$2.84 b,,,,,,,,$57.64,,,,1
165239,6964,extreme networks,usa,$2.47 b,,,,,,,,$18.88,,,,extreme networks,usa,1.419 billion usd,,,,,,,,,,,,1
95474,15858,heritage financial,,$1.05 b,,790.0,,,,$0.23 b,,$30.04,,,,heritage financial,usa,,,,,,,,,30,,,,1
94378,94377,blackbaud,,$3.26 b,,3.6,,,,$1.03 b,,$61.43,,,,blackbaud,,$3.26 b,,3.6,,,,$1.03 b,,$61.43,,,,1
144017,15520,eqrx,united states,,2020,,health,,,,,,cambridge,,,eqrx,usa,,,,,,,,,3,,,,1
71067,26394,heineken,netherlands,$23.41 b,,,,,,,,,,,,heineken,netherlands,$54.31 b,,,,,,,,$94.37,,,,1
154036,94720,webster financial,usa,$8.15 b,,,,,,,,$46.86,,,,webster financial,,$8.35 b,,2.424,,,,$2.08 b,,$48.01,,,,1
170788,67351,united microelectronics corporation,taiwan,$23.35 b,,,semiconductors,technology,,,2303,,,,,united microelectronics corporation,,,,employees 19500,,,,,,,,,,1
74394,64870,centerpoint energy,,,,,,,,,,,,,,centerpoint energy,united states,,,,,,,$8.35 b,,,,,,1
111205,63651,hewlett packard enterprise,usa,$21.47 b,,,,,,,,$16.69,,,,hewlett packard enterprise,,,,,,,,,,,,,,1
166012,156300,amphastar pharmaceuticals,usa,$1.40 b,,,,,,,,$28.97,,,,amphastar pharmaceuticals,usa,$1.40 b,,,,,,,,$29.08,,,,1
183165,96839,fresenius se & co kgaa,,€21.83 billion,,316078,,,mr. stephan sturm,,,,,,,fresenius se & co kgaa,germany,$24.12 b,,,medical care facilities,healthcare,,,fre,,,,,1
163031,83712,carl zeiss meditec,germany,$12.53 b,,,,,,,,$140.10,,,,carl zeiss meditec,germany,,,,,,,,,$142.27,,,,1
99812,13833,msg sports,usa,$3.90 b,,,,,,,,$160.42,,,,msg sports,usa,,,,,,,,,184,,,,1
185904,120341,luceco plc,,£320.9 million,,1901,,,mr. jonathan hornby,,,,,,,luceco plc,united kingdom,,,,,,,,,,london,caparo house 101103 baker street,,1
61104,49432,jiangsu jiuding new material,china,,not found,,consumer cyclical textile,,not found,not found,,,,,,jiangsu jiuding new material,,,,,,,,,,,,,httpswww.jiudingcomposite.com,1
129736,8752,amerant bancorp,,,,763,,,,,,,,,,amerant bancorp,usa,0.959 billion usd,,,,,,,,,,,,1
84456,20031,nextera energy partners,usa,,,,,,,,,$76.05,,,,nextera energy partners,usa,$6.84 b,,,,,,,,$79.11,,,,1
149058,28401,matillion,united kingdom,,,,data management analytics,,,,,,altrincham,,,matillion,uk,,2010,218,technology,,,24580709,,,,,,1
86096,24056,gms,usa,,,,,,,,,$53.18,,,,gms,usa,$2.11 b,,,,,,,,$49.38,,,,1
55190,43505,mizrahi tefahot bank,israel,,1923,,financial services banking services,,not found,3134 million usd,,,,,,mizrahi tefahot bank,,,,6684,,,,,,,,,httpswww.mizrahitefahot.co.il,1
87825,16648,liquidity services,usa,,,,,,,,,$14.82,,,,liquidity services,usa,,,,,,,,,14,,,,1
101723,16055,bse,india,$0.95 b,,,,,,,,$7.09,,,,bse,india,,,,,,,,,7,,,,1
158741,88326,bigbear.ai,usa,$0.25 b,,,,,,,,$2.02,,,,bigbear.ai,usa,,,,,,,,,$2.39,,,,1
94959,16128,timkensteel,,$0.87 b,,1.8,,,,$1.42 b,,$19.57,,,,timkensteel,usa,,,,,,,,,19,,,,1
92250,10003,heidelberger druckmaschinen,,,1850,,industrials,industrial machinery,,,,,,,,heidelberger druckmaschinen,germany,0.806 billion usd,,,,,,,,,,,,1
163071,123292,swire pacific,hong kong,$12.13 b,,,,,,,,$9.25,,,,swire pacific,,,,130716,,,,,,,,,,1
134328,65172,bnp paribas,,,1848 175 yrs old,,financial services,,,,,,,,,bnp paribas,,,1953.0,,banking,,,$127.4b,,,,,,1
183365,96707,riyad bank,,sr112.01 billion,,5660,,,mr. mohammed abdullah alyahya,,,,,,,riyad bank,saudi arabia,$29.86 b,,,banks,financials,,,1010,,,,,1
128229,7245,andlauer healthcare group,,,,2000,,,,,,,,,,andlauer healthcare group,canada,1.423 billion usd,,,,,,,,,,,,1
151626,94881,abiomed,,,1981 41 years ago 1981,,medical devices,,,,,,,,,abiomed,,$17.18 b,,2.003,,,,$1.07 b,,$381.02,,,,1
58594,5317,olo inc.,usa,,2005,,online food delivery software and it,,not found,149 million usd,,,,,,olo inc.,usa,5.670 billion usd,,,,,,,,,,,,1
114172,102200,zensar,india,$0.60 b,,,,,,,,$2.69,,,,zensar,india,$0.63 b,,,,,,,,$2.69,,,,1
150620,53289,amazon.com,usa,1649.00 billion usd,1994.0,1335000,,,andy jassy,,,,,,,amazon.com,usa,,1994,,ecommerce internet or mobile app based business cloud services software and it artificial intelligence technology consulting services consumer services software products retail,,andy jassy,469820 million usd,,,,,,1
70703,63335,rbc,canada,$147.92 b,,,,,,,,,,,,rbc,,,,,,,,,,,,,,1
86925,49606,amara raja batteries,india,,,,,,,,,$6.99,,,,amara raja batteries,,,,15216,,,,,,,,,httpswww.amararajabatteries.com,1
164062,153419,euronet worldwide,usa,$5.40 b,,,,,,,,$108.98,,,,euronet worldwide,usa,$5.25 b,,,,,,,,$105.96,,,,1
138224,82861,autodesk,,,1998 25 yrs old,,software product,,,,,,,,,autodesk,usa,,,,,,,,,$200.59,,,,1
63398,11641,eni,,,,,,,,,,,,,,eni,italy,,,,,,,,,30,,,,1
169319,70437,"american international group, inc.",united states,,,,insurancediversified,financials,,,aig,,,,,"american international group, inc.",,,shanghai china,49600 2020,financial services,,,us$ 52.06 billion 2021,,,,,www.aig.com,1
121483,42093,republic services,,,,35000,,,jon vander ark,,,,,,,republic services,,,,35000,,,jon vander ark,,,,,,httpswww.republicservices.com,1
98950,43686,autoliv,sweden,$6.98 b,,,,,,,,$80.41,,,,autoliv,,,,61000,,,,,,,,,httpswww.autoliv.com,1
150097,67040,compass group plc,,£28.77 billion,1941,480000,,,mr. dominic blakemore,,,,,,,compass group plc,,,founded 1941,employees 480000,,,ceo mr. dominic blakemore,,,,,,,1
182430,150968,open joint stock company omz,,₽4.043 trillion,,not found,,,igor y. zhilkin,,,,,,,open joint stock company omz,russia,55.25 billion usd,1996.0,,,,,,,,,,,1
154449,132926,bangkok bank,thailand,$8.99 b,,,,,,,,$4.71,,,,bangkok bank,thailand,,1993,not found,banking,,deja tulananda,$5.4b,,,,,,1
88703,22032,gtpl hathway,india,,,,,,,,,$1.65,,,,gtpl hathway,india,$0.19 b,,,,,,,,$1.71,,,,1
188511,48719,coca-cola icecek anonim sirketi,,₺30.59 billion,,8000,,,not found,,,,,,,coca-cola icecek anonim sirketi,,,,,,,,,,,,,httpswww.cci.com.tren,1
151421,54094,cerner corporation,usa,26.98 billion usd,1979.0,26400,,,david t. feinberg,,,,,,,cerner corporation,usa,,1979,,healthcare software and it technology healthcare products healthcare service software products healthcare technology and information,,neal patterson,5505 million usd,,,,,,1
66747,53375,shopify,,,founded 2006,employees 10000,,,ceo mr. tobias laa14tke,,,,,,,shopify,canada,,2004,,technology software and it software products cloud services ecommerce internet or mobile app based business,,tobias albin lutke,4611 million usd,,,,,,1
87518,16418,cmge technology group,china,,,,,,,,,$0.26,,,,cmge technology group,china,,,,,,,,,0,,,,1
131830,65295,pnc financial services,united states,,1845,59426,banking and financial services,,william s. demchak,$19.9b,,,,,,pnc financial services,,,1845.0,,banking and financial services,,,$19.9b,,,,,,1
135319,21031,gtl infrastructure,,,2004 19 yrs old,,hardware networking,,,,,,,,,gtl infrastructure,india,$0.19 b,,,,,,,,$0.02000,,,,1
34085,20070,acuity brands,,,,13000,,,,,,,,,httpswww.acuitybrands.com,acuity brands,usa,$5.85 b,,,,,,,,$182.05,,,,1
154199,83753,yonyou,china,$12.50 b,,,,,,,,$3.64,,,,yonyou,china,,,,,,,,,$3.56,,,,1
121204,97354,enel,,,,66438,,,francesco starace,,,,,,,enel,italy,$56.54 b,,,,,,,,$5.57,,,,1
163983,99333,koei tecmo,japan,$5.64 b,,,,,,,,$17.94,,,,koei tecmo,japan,$5.39 b,,,,,,,,$17.12,,,,1
156260,87204,palfinger,none,$1.03 b,,,,,,,,$29.59,,,,palfinger,austria,,,,,,,,,$29.16,,,,1
164486,36124,crescent point energy,canada,$4.05 b,,,,,,,,$7.34,,,,crescent point energy,,,,735,,,,,,,,,httpswww.crescentpointenergy.com,1
162297,82982,consolidated edison,usa,$33.28 b,,,,,,,,$93.79,,,,consolidated edison,usa,,,,,,,,,$96.49,,,,1
130174,50793,north electro-optic,,,,,,,,,,,,,,north electro-optic,,,,,,,,,,,,,httpwww.northeo.com,1
123223,55523,amorepacific corporation,,,,7600,,,,,,,,,,amorepacific corporation,south korea,,1945,,consumer defensive fmcg personal care products consumer non durables,,not found,3958 million usd,,,,,,1
132845,32362,chongqing zhifei biological products,china,,1995,2972,drugs biotechnology,,ren sheng jiang,$4.7b,,,,,,chongqing zhifei biological products,,,,2972,,,,,,,,,httpwww.zhifeishengwu.com,1
126173,58474,hufvudstaden ab (publ),,,,,,,,,,,,,,hufvudstaden ab (publ),sweden,,1915,,real estate construction property investments commercial properties,,not found,280 million usd,,,,,,1
149535,143681,heyday,united states,,,,ecommerce directtoconsumer,,,,,,chicago,,,heyday,united states,,2017,,ecommerce directtoconsumer,,,,,,chicago,,,1
33614,2012,sealed air corporation,,,,16500,,,,,,,,,httpssealedair.com,sealed air corporation,usa,9.160 billion usd,,,,,,,,,,,,1
