,table_1,table_2,column_table_1,column_table_2,match_value
2966,Wissel-info-clipper.com.json,GioPonSpiz-wiki.json,Name,Name,0.7748433
2967,Wissel-info-clipper.com.json,GioPonSpiz-wiki.json,INDEX,Industry,0.3760974
2968,Wissel-info-clipper.com.json,FR-followers.json,Country,Company,0.31693763
2969,Wissel-info-clipper.com.json,FR-followers.json,INDEX,Instagram,0.24667618
2970,Wissel-info-clipper.com.json,FR-followers.json,Trade Name,Twitter,0.161324
2971,Wissel-info-clipper.com.json,DDD-companiesmarketcap.com.json,Country,country,0.79477775
2972,Wissel-info-clipper.com.json,DDD-companiesmarketcap.com.json,Name,name,0.785324
2973,Wissel-info-clipper.com.json,DDD-companiesmarketcap.com.json,State,categories,0.29415858
2974,Wissel-info-clipper.com.json,DDD-companiesmarketcap.com.json,URL,rank,0.20000651
2975,Wissel-info-clipper.com.json,FR-sole24ore.json,Name,Unnamed: 1,0.25001222
2976,Wissel-info-clipper.com.json,MalPatSaj-wikipedia.org.json,Name,Name,0.7728785
2977,Wissel-info-clipper.com.json,MalPatSaj-wikipedia.org.json,INDEX,Industry,0.3741327
2978,Wissel-info-clipper.com.json,Gren-companiesmarketcap.com.json,Country,country,0.8125203
2979,Wissel-info-clipper.com.json,Gren-companiesmarketcap.com.json,Name,name,0.8030665
2980,Wissel-info-clipper.com.json,Gren-companiesmarketcap.com.json,Postalcode,price,0.3119011
2981,Wissel-info-clipper.com.json,Gren-companiesmarketcap.com.json,Location type,market_capitalization_USD,0.25565273
2982,Wissel-info-clipper.com.json,IGMM-cbinsights.json,Country,country,0.7930527
2983,Wissel-info-clipper.com.json,IGMM-cbinsights.json,City,city,0.78359884
2984,Wissel-info-clipper.com.json,IGMM-cbinsights.json,INDEX,industry,0.384853
2985,Wissel-info-clipper.com.json,IGMM-cbinsights.json,Location type,valuation,0.30969778
2986,Wissel-info-clipper.com.json,IGMM-cbinsights.json,State,datejoined,0.24272585
2987,Wissel-info-clipper.com.json,DeBiGa-disfold.json,Country,country,0.79882884
2988,Wissel-info-clipper.com.json,DeBiGa-disfold.json,Name,name,0.789375
2989,Wissel-info-clipper.com.json,DeBiGa-disfold.json,INDEX,industry,0.39062917
2990,Wissel-info-clipper.com.json,DeBiGa-disfold.json,State,stock,0.35247028
2991,Wissel-info-clipper.com.json,MalPatSaj-forbes.com.json,Country,Country,0.79850525
2992,Wissel-info-clipper.com.json,MalPatSaj-forbes.com.json,Name,Name,0.7890514
2993,Wissel-info-clipper.com.json,Silvestri-forbes.com.json,Country,country,0.8035843
2994,Wissel-info-clipper.com.json,Silvestri-forbes.com.json,Name,name,0.79413044
2995,Wissel-info-clipper.com.json,DeBiGa-wiki.json,Name,name,0.76652753
2996,Wissel-info-clipper.com.json,DeBiGa-wiki.json,Location type,type,0.40922382
2997,Wissel-info-clipper.com.json,DeBiGa-wiki.json,INDEX,industry,0.3677817
2998,Wissel-info-clipper.com.json,DeBiGa-wiki.json,State,website,0.320099
2999,Wissel-info-clipper.com.json,Avengers-companiesMarketCap.json,Country,country,0.7942651
3000,Wissel-info-clipper.com.json,Avengers-companiesMarketCap.json,Name,name,0.78481126
3001,Wissel-info-clipper.com.json,Avengers-companiesMarketCap.json,INDEX,id,0.29949382
3002,Wissel-info-clipper.com.json,Avengers-companiesMarketCap.json,State,categories,0.29364586
3003,Wissel-info-clipper.com.json,Avengers-hitHorizons.json,Name,name,0.7913716
3004,Wissel-info-clipper.com.json,Avengers-hitHorizons.json,Address Name,address,0.55313706
3005,Wissel-info-clipper.com.json,Avengers-hitHorizons.json,Location type,type,0.43406788
3006,Wissel-info-clipper.com.json,Avengers-hitHorizons.json,Postalcode,sic_code,0.4083402
3007,Wissel-info-clipper.com.json,Avengers-hitHorizons.json,INDEX,industry,0.39262575
3008,Wissel-info-clipper.com.json,FR-disfold.json,Name,Name,0.7684812
3009,Wissel-info-clipper.com.json,FR-disfold.json,City,CEO,0.2740729
3010,Wissel-info-clipper.com.json,FR-disfold.json,State,Employees,0.27139908
3011,Wissel-info-clipper.com.json,FR-disfold.json,INDEX,Founded,0.24392767
3012,Wissel-info-clipper.com.json,MarScoToc-companiesmarketcap.com.json,Country,Country,0.8025623
3013,Wissel-info-clipper.com.json,MarScoToc-companiesmarketcap.com.json,Name,Name,0.79310846
3014,Wissel-info-clipper.com.json,MarScoToc-companiesmarketcap.com.json,State,Share Price,0.29390213
3015,Wissel-info-clipper.com.json,MarScoToc-companiesmarketcap.com.json,URL,Rank,0.20779102
3016,Wissel-info-clipper.com.json,DDD-teamblind.com.json,Name,name,0.79718447
3017,Wissel-info-clipper.com.json,DDD-teamblind.com.json,Location type,locations,0.5632101
3018,Wissel-info-clipper.com.json,DDD-teamblind.com.json,INDEX,industry,0.39843866
3019,Wissel-info-clipper.com.json,DDD-teamblind.com.json,State,size,0.37529176
3020,Wissel-info-clipper.com.json,Wissel-companiesmarketcap.com.json,Name,Name,0.78844404
3021,Wissel-info-clipper.com.json,Wissel-companiesmarketcap.com.json,URL,URL,0.7843232
3022,Wissel-info-clipper.com.json,Wissel-companiesmarketcap.com.json,Postalcode,Company code,0.36781287
3023,Wissel-info-clipper.com.json,Wissel-companiesmarketcap.com.json,Country,Category,0.36419594
3024,Wissel-info-clipper.com.json,Wissel-companiesmarketcap.com.json,INDEX,ID,0.30312663
3025,Wissel-info-clipper.com.json,Wissel-companiesmarketcap.com.json,State,Earnings,0.30057165
3026,Wissel-info-clipper.com.json,FR-ft.json,Country,Country,0.7766139
3027,Wissel-info-clipper.com.json,FR-ft.json,Name,Name,0.76716006
3028,Wissel-info-clipper.com.json,FR-ft.json,INDEX,in 2021 ranking,0.24156484
3029,Wissel-info-clipper.com.json,FR-ft.json,INDEX,in 2020 ranking,0.24156484
3030,Wissel-info-clipper.com.json,FR-ft.json,URL,Rank,0.18184263
3031,Wissel-info-clipper.com.json,FR-famcap_germany.json,Country,Company,0.32543966
3032,Wissel-info-clipper.com.json,FR-famcap_germany.json,State,State (abbreviation),0.32465085
3033,Wissel-info-clipper.com.json,FR-famcap_germany.json,Location type,Generation,0.25688818
3034,Wissel-info-clipper.com.json,FR-famcap_germany.json,INDEX,Founded,0.21300091
3035,Wissel-info-clipper.com.json,FR-famcap_germany.json,URL,Rank,0.15223703
3036,Wissel-info-clipper.com.json,MalPatSaj-companiesmarketcap.com.json,Country,Country,0.805853
3037,Wissel-info-clipper.com.json,MalPatSaj-companiesmarketcap.com.json,Name,Name,0.7963991
3038,Wissel-info-clipper.com.json,MalPatSaj-companiesmarketcap.com.json,Postalcode,Price,0.30523378
3039,Wissel-info-clipper.com.json,MalPatSaj-companiesmarketcap.com.json,URL,Symbol,0.29758334
3040,Wissel-info-clipper.com.json,FR-company_social_urls.json,Country,Company,0.31693763
3041,Wissel-info-clipper.com.json,FR-company_social_urls.json,INDEX,Instagram,0.24667618
3042,Wissel-info-clipper.com.json,FR-company_social_urls.json,Trade Name,Twitter,0.161324
3043,Wissel-info-clipper.com.json,GioPonSpiz-marketCap2.json,Country,country,0.8077454
3044,Wissel-info-clipper.com.json,GioPonSpiz-marketCap2.json,Name,name,0.79829156
3045,Wissel-info-clipper.com.json,FR-campaignindia.json,Name,BRAND NAME,0.43286577
3046,Wissel-info-clipper.com.json,FR-campaignindia.json,Country,CATEGORY,0.3210593
3047,Wissel-info-clipper.com.json,FR-campaignindia.json,URL,RANK,0.15998995
3048,GioPonSpiz-disfold.json,Silvestri-ft.com.json,country,country,0.82909155
3049,GioPonSpiz-disfold.json,Silvestri-ft.com.json,sector,sector,0.8263342
3050,GioPonSpiz-disfold.json,Silvestri-ft.com.json,name,name,0.8196377
3051,GioPonSpiz-disfold.json,Slytherin-value.today.json,industry,industry,0.8331851
3052,GioPonSpiz-disfold.json,Slytherin-value.today.json,country,country,0.83073413
3053,GioPonSpiz-disfold.json,Slytherin-value.today.json,name,name,0.8212803
3054,GioPonSpiz-disfold.json,Slytherin-value.today.json,stock,link,0.32246447
3055,GioPonSpiz-disfold.json,Slytherin-value.today.json,stock,rank,0.32246447
3056,GioPonSpiz-disfold.json,IGMM-companiesmarketcap.json,marketCap,marketcap,0.8341875
3057,GioPonSpiz-disfold.json,IGMM-companiesmarketcap.json,country,country,0.82954353
3058,GioPonSpiz-disfold.json,IGMM-companiesmarketcap.json,name,name,0.8200897
3059,GioPonSpiz-disfold.json,IGMM-companiesmarketcap.json,stock,rank,0.3212739
3060,GioPonSpiz-disfold.json,IGMM-value.today.json,name,name,0.7614558
3061,GioPonSpiz-disfold.json,IGMM-value.today.json,country,headquarters country,0.43976983
3062,GioPonSpiz-disfold.json,IGMM-value.today.json,marketCap,market value (Jan-07-2022),0.31887338
3063,GioPonSpiz-disfold.json,Slytherin-forbes.com.json,industry,industry,0.8320885
3064,GioPonSpiz-disfold.json,Slytherin-forbes.com.json,country,country,0.8296375
3065,GioPonSpiz-disfold.json,Slytherin-forbes.com.json,name,name,0.8201837
3066,GioPonSpiz-disfold.json,Slytherin-forbes.com.json,stock,link,0.3213679
3067,GioPonSpiz-disfold.json,DDD-cbinsight.com.json,industry,industry,0.8255146
3068,GioPonSpiz-disfold.json,DDD-cbinsight.com.json,country,country,0.8230637
3069,GioPonSpiz-disfold.json,DDD-cbinsight.com.json,name,name,0.81360984
3070,GioPonSpiz-disfold.json,DDD-cbinsight.com.json,stock,stage,0.3767051
3071,GioPonSpiz-disfold.json,FR-valuetoday.json,country,Country,0.818907
3072,GioPonSpiz-disfold.json,FR-valuetoday.json,name,Name,0.8094532
3073,GioPonSpiz-disfold.json,FR-valuetoday.json,marketCap,Market Value,0.48717096
3074,GioPonSpiz-disfold.json,FR-valuetoday.json,sector,IPO Year,0.27152136
3075,GioPonSpiz-disfold.json,Avengers-valueToday.json,name,name,0.7416038
3076,GioPonSpiz-disfold.json,Avengers-valueToday.json,country,headquarters_country,0.40927958
3077,GioPonSpiz-disfold.json,Avengers-valueToday.json,stock,world_rank,0.19780684
3078,GioPonSpiz-disfold.json,Slytherin-ft.com.json,industry,industry,0.83886087
3079,GioPonSpiz-disfold.json,Slytherin-ft.com.json,country,country,0.8364099
3080,GioPonSpiz-disfold.json,Slytherin-ft.com.json,name,name,0.82695603
3081,GioPonSpiz-disfold.json,Slytherin-ft.com.json,stock,link,0.32814026
3082,GioPonSpiz-disfold.json,GioPonSpiz-valueToday2.json,marketCap,marketCap,0.85988414
3083,GioPonSpiz-disfold.json,GioPonSpiz-valueToday2.json,country,country,0.85524017
3084,GioPonSpiz-disfold.json,GioPonSpiz-valueToday2.json,name,name,0.84578633
3085,GioPonSpiz-disfold.json,GioPonSpiz-valueToday2.json,stock,world_rank,0.30198938
3086,GioPonSpiz-disfold.json,Wissel-gov.uk.json,name,Name,0.7523109
3087,GioPonSpiz-disfold.json,Wissel-gov.uk.json,country,Company ID,0.24571505
3088,GioPonSpiz-disfold.json,Wissel-gov.uk.json,industry,ID,0.23280543
3089,GioPonSpiz-disfold.json,Avengers-disfold.json,name,name,0.7847961
3090,GioPonSpiz-disfold.json,Avengers-disfold.json,marketCap,market_cap,0.6591591
3091,GioPonSpiz-disfold.json,Avengers-disfold.json,country,headquarters_country,0.4524719
3092,GioPonSpiz-disfold.json,GioPonSpiz-wiki.json,industry,Industry,0.85959405
3093,GioPonSpiz-disfold.json,GioPonSpiz-wiki.json,sector,Sector,0.85438573
3094,GioPonSpiz-disfold.json,GioPonSpiz-wiki.json,name,Name,0.8476893
3095,GioPonSpiz-disfold.json,FR-followers.json,country,Company,0.32340983
3096,GioPonSpiz-disfold.json,FR-followers.json,industry,Instagram,0.22892877
3097,GioPonSpiz-disfold.json,FR-followers.json,stock,Facebook,0.2039802
3098,GioPonSpiz-disfold.json,FR-followers.json,sector,Twitter,0.2039802
3099,GioPonSpiz-disfold.json,DDD-companiesmarketcap.com.json,marketCap,marketcap,0.84075236
3100,GioPonSpiz-disfold.json,DDD-companiesmarketcap.com.json,country,country,0.8361083
3101,GioPonSpiz-disfold.json,DDD-companiesmarketcap.com.json,name,name,0.82665455
3102,GioPonSpiz-disfold.json,DDD-companiesmarketcap.com.json,stock,rank,0.32783872
3103,GioPonSpiz-disfold.json,FR-sole24ore.json,name,Unnamed: 1,0.24153298
3104,GioPonSpiz-disfold.json,MalPatSaj-wikipedia.org.json,industry,Industry,0.8437384
3105,GioPonSpiz-disfold.json,MalPatSaj-wikipedia.org.json,sector,Sector,0.83853006
3106,GioPonSpiz-disfold.json,MalPatSaj-wikipedia.org.json,name,Name,0.8318336
3107,GioPonSpiz-disfold.json,Gren-companiesmarketcap.com.json,country,country,0.8360443
3108,GioPonSpiz-disfold.json,Gren-companiesmarketcap.com.json,name,name,0.8265905
3109,GioPonSpiz-disfold.json,Gren-companiesmarketcap.com.json,marketCap,market_capitalization_USD,0.42548358
3110,GioPonSpiz-disfold.json,IGMM-cbinsights.json,industry,industry,0.81748474
3111,GioPonSpiz-disfold.json,IGMM-cbinsights.json,country,country,0.8150338
3112,GioPonSpiz-disfold.json,IGMM-cbinsights.json,sector,selectinvestors,0.3855742
3113,GioPonSpiz-disfold.json,IGMM-cbinsights.json,name,valuation,0.25888404
3114,GioPonSpiz-disfold.json,DeBiGa-disfold.json,industry,industry,0.8963344
3115,GioPonSpiz-disfold.json,DeBiGa-disfold.json,country,country,0.89388347
3116,GioPonSpiz-disfold.json,DeBiGa-disfold.json,sector,sector,0.89112616
3117,GioPonSpiz-disfold.json,DeBiGa-disfold.json,stock,stock,0.8880011
3118,GioPonSpiz-disfold.json,DeBiGa-disfold.json,name,name,0.8844297
3119,GioPonSpiz-disfold.json,DeBiGa-disfold.json,marketCap,market_cap,0.75879264
3120,GioPonSpiz-disfold.json,MalPatSaj-forbes.com.json,country,Country,0.8248662
3121,GioPonSpiz-disfold.json,MalPatSaj-forbes.com.json,name,Name,0.81541234
3122,GioPonSpiz-disfold.json,MalPatSaj-forbes.com.json,marketCap,Market Value,0.49313015
3123,GioPonSpiz-disfold.json,MalPatSaj-forbes.com.json,stock,Sales,0.2959069
3124,GioPonSpiz-disfold.json,Silvestri-forbes.com.json,country,country,0.8359696
3125,GioPonSpiz-disfold.json,Silvestri-forbes.com.json,name,name,0.8265158
3126,GioPonSpiz-disfold.json,Silvestri-forbes.com.json,marketCap,market_value_apr_2022,0.41655785
3127,GioPonSpiz-disfold.json,Silvestri-forbes.com.json,sector,revenue_2022,0.25662285
3128,GioPonSpiz-disfold.json,DeBiGa-wiki.json,industry,industry,0.78880435
3129,GioPonSpiz-disfold.json,DeBiGa-wiki.json,name,name,0.7768996
3130,GioPonSpiz-disfold.json,DeBiGa-wiki.json,sector,services,0.30105925
3131,GioPonSpiz-disfold.json,Avengers-companiesMarketCap.json,country,country,0.821829
3132,GioPonSpiz-disfold.json,Avengers-companiesMarketCap.json,name,name,0.8123752
3133,GioPonSpiz-disfold.json,Avengers-companiesMarketCap.json,marketCap,market_cap,0.6867382
3134,GioPonSpiz-disfold.json,Avengers-companiesMarketCap.json,stock,rank,0.31355938
3135,GioPonSpiz-disfold.json,Avengers-hitHorizons.json,industry,industry,0.8014823
3136,GioPonSpiz-disfold.json,Avengers-hitHorizons.json,name,name,0.78957754
3137,GioPonSpiz-disfold.json,Avengers-hitHorizons.json,stock,address,0.249399
3138,GioPonSpiz-disfold.json,FR-disfold.json,name,Name,0.7674645
3139,GioPonSpiz-disfold.json,FR-disfold.json,sector,Top Competitor,0.308536
3140,GioPonSpiz-disfold.json,FR-disfold.json,country,CEO,0.24246457
3141,GioPonSpiz-disfold.json,MarScoToc-companiesmarketcap.com.json,country,Country,0.83636343
3142,GioPonSpiz-disfold.json,MarScoToc-companiesmarketcap.com.json,name,Name,0.8269096
3143,GioPonSpiz-disfold.json,MarScoToc-companiesmarketcap.com.json,marketCap,Master Cap,0.4760775
3144,GioPonSpiz-disfold.json,MarScoToc-companiesmarketcap.com.json,stock,Rank,0.32809383
3145,GioPonSpiz-disfold.json,DDD-teamblind.com.json,industry,industry,0.81530654
3146,GioPonSpiz-disfold.json,DDD-teamblind.com.json,name,name,0.80340177
3147,GioPonSpiz-disfold.json,Wissel-companiesmarketcap.com.json,marketCap,Marketcap,0.79468787
3148,GioPonSpiz-disfold.json,Wissel-companiesmarketcap.com.json,name,Name,0.78059006
3149,GioPonSpiz-disfold.json,Wissel-companiesmarketcap.com.json,country,Category,0.35634196
3150,GioPonSpiz-disfold.json,Wissel-companiesmarketcap.com.json,stock,Shares,0.25236428
3151,GioPonSpiz-disfold.json,FR-ft.json,country,Country,0.803425
3152,GioPonSpiz-disfold.json,FR-ft.json,sector,Sector,0.80066764
3153,GioPonSpiz-disfold.json,FR-ft.json,name,Name,0.7939712
3154,GioPonSpiz-disfold.json,FR-ft.json,stock,Rank,0.29515538
3155,GioPonSpiz-disfold.json,FR-famcap_germany.json,sector,Sector,0.75782543
3156,GioPonSpiz-disfold.json,FR-famcap_germany.json,country,Company,0.33901414
3157,GioPonSpiz-disfold.json,FR-famcap_germany.json,stock,Rank,0.25231314
3158,GioPonSpiz-disfold.json,FR-famcap_germany.json,name,Website,0.2342703
3159,GioPonSpiz-disfold.json,FR-famcap_germany.json,marketCap,Family ownership,0.16696095
3160,GioPonSpiz-disfold.json,MalPatSaj-companiesmarketcap.com.json,marketCap,MarketCap,0.85809976
3161,GioPonSpiz-disfold.json,MalPatSaj-companiesmarketcap.com.json,country,Country,0.8534558
3162,GioPonSpiz-disfold.json,MalPatSaj-companiesmarketcap.com.json,name,Name,0.84400195
3163,GioPonSpiz-disfold.json,MalPatSaj-companiesmarketcap.com.json,stock,Symbol,0.3110143
3164,GioPonSpiz-disfold.json,FR-company_social_urls.json,country,Company,0.32340983
3165,GioPonSpiz-disfold.json,FR-company_social_urls.json,industry,Instagram,0.22892877
3166,GioPonSpiz-disfold.json,FR-company_social_urls.json,stock,Facebook,0.2039802
3167,GioPonSpiz-disfold.json,FR-company_social_urls.json,sector,Twitter,0.2039802
3168,GioPonSpiz-disfold.json,GioPonSpiz-marketCap2.json,country,country,0.826449
3169,GioPonSpiz-disfold.json,GioPonSpiz-marketCap2.json,name,name,0.81699514
3170,GioPonSpiz-disfold.json,GioPonSpiz-marketCap2.json,marketCap,pricecap,0.39218822
3171,GioPonSpiz-disfold.json,FR-campaignindia.json,marketCap,MAIN MARKET,0.46933067
3172,GioPonSpiz-disfold.json,FR-campaignindia.json,name,BRAND NAME,0.45858076
3173,GioPonSpiz-disfold.json,FR-campaignindia.json,country,CATEGORY,0.34677428
3174,GioPonSpiz-disfold.json,FR-campaignindia.json,stock,RANK,0.27220657
3175,Silvestri-ft.com.json,Slytherin-value.today.json,country,country,0.82440734
3176,Silvestri-ft.com.json,Slytherin-value.today.json,name,name,0.8149535
3177,Silvestri-ft.com.json,Slytherin-value.today.json,revenue_2017,revenue,0.58953947
3178,Silvestri-ft.com.json,Slytherin-value.today.json,revenue_2020,revenue,0.58953947
3179,Silvestri-ft.com.json,Slytherin-value.today.json,founding_year,founded,0.45185828
3180,Silvestri-ft.com.json,Slytherin-value.today.json,sector,rank,0.28995356
3181,Silvestri-ft.com.json,IGMM-companiesmarketcap.json,country,country,0.78674906
3182,Silvestri-ft.com.json,IGMM-companiesmarketcap.json,name,name,0.77729523
3183,Silvestri-ft.com.json,IGMM-companiesmarketcap.json,sector,rank,0.25229526
3184,Silvestri-ft.com.json,IGMM-companiesmarketcap.json,founding_year,change(1year),0.23448986
3185,Silvestri-ft.com.json,IGMM-value.today.json,name,name,0.76797545
3186,Silvestri-ft.com.json,IGMM-value.today.json,country,headquarters country,0.4462895
3187,Silvestri-ft.com.json,IGMM-value.today.json,employees_2017,number of employees,0.39281157
3188,Silvestri-ft.com.json,IGMM-value.today.json,employees_2020,number of employees,0.39281157
3189,Silvestri-ft.com.json,IGMM-value.today.json,revenue_2017,annual revenue in USD,0.32932353
3190,Silvestri-ft.com.json,IGMM-value.today.json,revenue_2020,annual revenue in USD,0.32932353
3191,Silvestri-ft.com.json,Slytherin-forbes.com.json,country,country,0.8501904
3192,Silvestri-ft.com.json,Slytherin-forbes.com.json,name,name,0.84073657
3193,Silvestri-ft.com.json,Slytherin-forbes.com.json,employees_2017,employees,0.64043206
3194,Silvestri-ft.com.json,Slytherin-forbes.com.json,employees_2020,employees,0.64043206
3195,Silvestri-ft.com.json,Slytherin-forbes.com.json,revenue_2017,revenue,0.6153225
3196,Silvestri-ft.com.json,Slytherin-forbes.com.json,revenue_2020,revenue,0.6153225
3197,Silvestri-ft.com.json,Slytherin-forbes.com.json,founding_year,founded,0.47764134
3198,Silvestri-ft.com.json,DDD-cbinsight.com.json,country,country,0.7932456
3199,Silvestri-ft.com.json,DDD-cbinsight.com.json,name,name,0.7837918
3200,Silvestri-ft.com.json,DDD-cbinsight.com.json,founding_year,founded,0.42069656
3201,Silvestri-ft.com.json,DDD-cbinsight.com.json,sector,investors,0.2926264
3202,Silvestri-ft.com.json,FR-valuetoday.json,country,Country,0.8261682
3203,Silvestri-ft.com.json,FR-valuetoday.json,name,Name,0.81671435
3204,Silvestri-ft.com.json,FR-valuetoday.json,founding_year,Founded Year,0.5861862
3205,Silvestri-ft.com.json,FR-valuetoday.json,employees_2017,Number of Employees,0.4415505
3206,Silvestri-ft.com.json,FR-valuetoday.json,employees_2020,Number of Employees,0.4415505
3207,Silvestri-ft.com.json,Avengers-valueToday.json,name,name,0.7617352
3208,Silvestri-ft.com.json,Avengers-valueToday.json,country,headquarters_country,0.429411
3209,Silvestri-ft.com.json,Avengers-valueToday.json,founding_year,founders,0.38725787
3210,Silvestri-ft.com.json,Avengers-valueToday.json,employees_2017,number_of_employees,0.37713736
3211,Silvestri-ft.com.json,Avengers-valueToday.json,employees_2020,number_of_employees,0.37713736
3212,Silvestri-ft.com.json,Avengers-valueToday.json,revenue_2017,annual_revenue_in_usd,0.35011035
3213,Silvestri-ft.com.json,Avengers-valueToday.json,revenue_2020,annual_revenue_in_usd,0.35011035
3214,Silvestri-ft.com.json,Slytherin-ft.com.json,country,country,0.85743
3215,Silvestri-ft.com.json,Slytherin-ft.com.json,name,name,0.84797615
3216,Silvestri-ft.com.json,Slytherin-ft.com.json,employees_2017,employees,0.64767164
3217,Silvestri-ft.com.json,Slytherin-ft.com.json,employees_2020,employees,0.64767164
3218,Silvestri-ft.com.json,Slytherin-ft.com.json,revenue_2017,revenue,0.6225621
3219,Silvestri-ft.com.json,Slytherin-ft.com.json,revenue_2020,revenue,0.6225621
3220,Silvestri-ft.com.json,Slytherin-ft.com.json,founding_year,founded,0.48488092
3221,Silvestri-ft.com.json,GioPonSpiz-valueToday2.json,country,country,0.7864765
3222,Silvestri-ft.com.json,GioPonSpiz-valueToday2.json,name,name,0.77702266
3223,Silvestri-ft.com.json,Wissel-gov.uk.json,name,Name,0.74706835
3224,Silvestri-ft.com.json,Wissel-gov.uk.json,country,Company ID,0.2404725
3225,Silvestri-ft.com.json,Wissel-gov.uk.json,revenue_2017,Registration Date,0.19287851
3226,Silvestri-ft.com.json,Wissel-gov.uk.json,revenue_2020,Registration Date,0.19287851
3227,Silvestri-ft.com.json,Wissel-gov.uk.json,sector,Office Address,0.16730648
3228,Silvestri-ft.com.json,Avengers-disfold.json,name,name,0.78150266
3229,Silvestri-ft.com.json,Avengers-disfold.json,employees_2017,employees,0.58119816
3230,Silvestri-ft.com.json,Avengers-disfold.json,employees_2020,employees,0.58119816
3231,Silvestri-ft.com.json,Avengers-disfold.json,country,headquarters_country,0.44917843
3232,Silvestri-ft.com.json,Avengers-disfold.json,founding_year,founded,0.4184074
3233,Silvestri-ft.com.json,GioPonSpiz-wiki.json,sector,Sector,0.8169607
3234,Silvestri-ft.com.json,GioPonSpiz-wiki.json,name,Name,0.8102642
3235,Silvestri-ft.com.json,GioPonSpiz-wiki.json,founding_year,Founded,0.44716904
3236,Silvestri-ft.com.json,GioPonSpiz-wiki.json,country,Industry,0.4003019
3237,Silvestri-ft.com.json,FR-followers.json,country,Company,0.30814466
3238,Silvestri-ft.com.json,FR-followers.json,sector,Twitter,0.18871504
3239,Silvestri-ft.com.json,DDD-companiesmarketcap.com.json,country,country,0.78844213
3240,Silvestri-ft.com.json,DDD-companiesmarketcap.com.json,name,name,0.77898824
3241,Silvestri-ft.com.json,DDD-companiesmarketcap.com.json,sector,rank,0.25398833
3242,Silvestri-ft.com.json,FR-sole24ore.json,name,Unnamed: 1,0.24658653
3243,Silvestri-ft.com.json,FR-sole24ore.json,revenue_2017,7.337,0.17593648
3244,Silvestri-ft.com.json,MalPatSaj-wikipedia.org.json,sector,Sector,0.80805045
3245,Silvestri-ft.com.json,MalPatSaj-wikipedia.org.json,name,Name,0.801354
3246,Silvestri-ft.com.json,MalPatSaj-wikipedia.org.json,founding_year,Founded,0.43825874
3247,Silvestri-ft.com.json,MalPatSaj-wikipedia.org.json,country,Industry,0.3913916
3248,Silvestri-ft.com.json,Gren-companiesmarketcap.com.json,country,country,0.79794484
3249,Silvestri-ft.com.json,Gren-companiesmarketcap.com.json,name,name,0.788491
3250,Silvestri-ft.com.json,IGMM-cbinsights.json,country,country,0.7709004
3251,Silvestri-ft.com.json,IGMM-cbinsights.json,sector,selectinvestors,0.34144083
3252,Silvestri-ft.com.json,IGMM-cbinsights.json,name,valuation,0.21475068
3253,Silvestri-ft.com.json,DeBiGa-disfold.json,country,country,0.84057736
3254,Silvestri-ft.com.json,DeBiGa-disfold.json,sector,sector,0.83782
3255,Silvestri-ft.com.json,DeBiGa-disfold.json,name,name,0.83112353
3256,Silvestri-ft.com.json,DeBiGa-disfold.json,employees_2017,employees,0.630819
3257,Silvestri-ft.com.json,DeBiGa-disfold.json,employees_2020,employees,0.630819
3258,Silvestri-ft.com.json,DeBiGa-disfold.json,founding_year,founded,0.4680283
3259,Silvestri-ft.com.json,MalPatSaj-forbes.com.json,country,Country,0.7904659
3260,Silvestri-ft.com.json,MalPatSaj-forbes.com.json,name,Name,0.78101206
3261,Silvestri-ft.com.json,MalPatSaj-forbes.com.json,sector,Sales,0.25278628
3262,Silvestri-ft.com.json,Silvestri-forbes.com.json,country,country,0.8485149
3263,Silvestri-ft.com.json,Silvestri-forbes.com.json,name,name,0.8390611
3264,Silvestri-ft.com.json,Silvestri-forbes.com.json,revenue_2020,revenue_2022,0.7215362
3265,Silvestri-ft.com.json,DeBiGa-wiki.json,name,name,0.79233706
3266,Silvestri-ft.com.json,DeBiGa-wiki.json,revenue_2017,revenue,0.566923
3267,Silvestri-ft.com.json,DeBiGa-wiki.json,revenue_2020,revenue,0.566923
3268,Silvestri-ft.com.json,DeBiGa-wiki.json,founding_year,founded,0.42924187
3269,Silvestri-ft.com.json,DeBiGa-wiki.json,employees_2017,number_of_employees,0.40773925
3270,Silvestri-ft.com.json,DeBiGa-wiki.json,employees_2020,number_of_employees,0.40773925
3271,Silvestri-ft.com.json,DeBiGa-wiki.json,country,industry,0.38237473
3272,Silvestri-ft.com.json,DeBiGa-wiki.json,sector,services,0.3164968
3273,Silvestri-ft.com.json,Avengers-companiesMarketCap.json,country,country,0.78990257
3274,Silvestri-ft.com.json,Avengers-companiesMarketCap.json,name,name,0.78044873
3275,Silvestri-ft.com.json,Avengers-companiesMarketCap.json,founding_year,change_1_year,0.3811217
3276,Silvestri-ft.com.json,Avengers-companiesMarketCap.json,sector,rank,0.2554488
3277,Silvestri-ft.com.json,Avengers-hitHorizons.json,name,name,0.7513018
3278,Silvestri-ft.com.json,Avengers-hitHorizons.json,country,industry,0.34133947
3279,Silvestri-ft.com.json,Avengers-hitHorizons.json,sector,address,0.2046059
3280,Silvestri-ft.com.json,FR-disfold.json,name,Name,0.80705124
3281,Silvestri-ft.com.json,FR-disfold.json,employees_2017,Employees,0.60674673
